DS_Name,T,N,p,k,Bin,Cost,SDratio,correl,cancor1,cancor2,fract1,fract2,skewness,kurtosis,Hc,Hx,MCx,EnAtr,NSRatio,Alg_Name
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,,1,,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,Cascade
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,,1,,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,Castle
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,,1,,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,Cn2
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,,1,,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,Default
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,,1,,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,Dipol92
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,,1,,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,Discrim
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,,1,,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,ITrule
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,,1,,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,IndCART
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,,1,,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,KNN
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,,1,,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,Kohonen
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,,1,,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,LVQ
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,,1,,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,LogDisc
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,,1,,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,NewId
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,,1,,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,QuaDisc
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,,1,,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,RBF
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,,1,,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,Smart
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,Ac2
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,Alloc80
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,BackProp
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,Bayes
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,BayesTree
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,C4_5
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,CART
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,Cal5
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,Cascade
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,Castle
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,Cn2
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,Default
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,Dipol92
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,Discrim
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,ITrule
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,IndCART
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,KNN
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,Kohonen
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,LVQ
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,LogDisc
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,NewId
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,QuaDisc
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,RBF
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,Smart
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,Ac2
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,Alloc80
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,BackProp
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,Bayes
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,BayesTree
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,C4_5
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,CART
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,Cal5
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,Cascade
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,Castle
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,Cn2
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,Default
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,Dipol92
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,Discrim
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,ITrule
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,IndCART
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,KNN
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,Kohonen
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,LVQ
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,LogDisc
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,NewId
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,QuaDisc
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,RBF
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169,Smart
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,,1,,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,Ac2
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,,1,,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,Alloc80
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,,1,,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,BackProp
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,,1,,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,Bayes
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,,1,,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,BayesTree
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,,1,,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,C4_5
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,,1,,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,CART
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,,1,,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,Cal5
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,,1,,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,Cascade
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,,1,,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,Castle
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,,1,,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,Cn2
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,,1,,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,Default
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,,1,,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,Dipol92
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,,1,,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,Discrim
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,,1,,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,ITrule
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,,1,,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,IndCART
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,,1,,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,KNN
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,,1,,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,Kohonen
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,,1,,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,LVQ
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,,1,,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,LogDisc
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,,1,,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,NewId
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,,1,,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,QuaDisc
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,,1,,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,RBF
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,,1,,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,Smart
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,Ac2
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,Alloc80
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,BackProp
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,Bayes
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,BayesTree
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,C4_5
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,CART
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,Cal5
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,Cascade
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,Castle
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,Cn2
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,Default
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,Dipol92
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,Discrim
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,ITrule
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,IndCART
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,KNN
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,Kohonen
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,LVQ
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,LogDisc
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,NewId
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,QuaDisc
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,RBF
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713,Smart
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,,1,,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,Ac2
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,,1,,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,Alloc80
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,,1,,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,BackProp
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,,1,,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,Bayes
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,,1,,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,BayesTree
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,,1,,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,C4_5
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,,1,,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,CART
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,,1,,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,Cal5
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,,1,,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,Cascade
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,,1,,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,Castle
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,,1,,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,Cn2
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,,1,,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,Default
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,,1,,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,Dipol92
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,,1,,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,Discrim
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,,1,,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,ITrule
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,,1,,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,IndCART
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,,1,,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,KNN
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,,1,,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,Kohonen
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,,1,,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,LVQ
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,,1,,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,LogDisc
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,,1,,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,NewId
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,,1,,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,QuaDisc
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,,1,,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,RBF
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,,1,,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,Smart
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,Ac2
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,Alloc80
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,BackProp
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,Bayes
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,BayesTree
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,C4_5
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,CART
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,Cal5
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,Cascade
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,Castle
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,Cn2
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,Default
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,Dipol92
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,Discrim
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,ITrule
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,IndCART
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,KNN
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,Kohonen
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,LVQ
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,LogDisc
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,NewId
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,QuaDisc
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,RBF
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,Smart
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,Ac2
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,Alloc80
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,BackProp
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,Bayes
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,BayesTree
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,C4_5
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,CART
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,Cal5
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,Cascade
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,Castle
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,Cn2
